username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Jeanette,Netherlands,Twin Room with Mountain View,4 nights,Couple,04-01-2024 00:00:00,Very good,8.0,nl,"Mooi aangelegd park. Fijn huisje, goed bed. Ontbijt goed. Personeel erg aardig, gratis vervoer naar dorp, tempel en botanische tuin.",De locatie is wat minder. Het ligt in de bocht van een weg en een stukje lopen naar het dorp. (Wat wij niet erg vonden),"title: Very good. liked: Mooi aangelegd park. Fijn huisje, goed bed. Ontbijt goed. Personeel erg aardig, gratis vervoer naar dorp, tempel en botanische tuin. disliked: De locatie is wat minder. Het ligt in de bocht van een weg en een stukje lopen naar het dorp. (Wat wij niet erg vonden)",,0,0,
De,Belgium,Double Room with Mountain View,1 night,Couple,03-07-2024 00:00:00,Good,7.0,nl,De huisje en de tuin waren geweldig,De ligging naast drukke weg,title: Good. liked: De huisje en de tuin waren geweldig. disliked: De ligging naast drukke weg.,,0,0,
Karine,France,Double Room with Mountain View,1 night,Couple,03-05-2024 00:00:00,Very good,8.0,fr,"Les logements sont très jolis, très cosy, Literie très confortable.",Un peu bruyant par rapport à la route.,"title: Very good. liked: Les logements sont très jolis, très cosy, Literie très confortable. disliked: Un peu bruyant par rapport à la route.",,0,0,
Anton,Russia,Double Room with Mountain View,1 night,Family,02-25-2024 00:00:00,Клубничная прохлада,9.0,ru,"Фантастически уютные номера-домики, внутри без проблем разместились с детьми. Вкусные завтраки, доставляют прямо в номер, отель предлагает бесплатный трансфер до ближайших точек, это удобно, когда нет своего транспорта. То, что надо, если устали от обычной балийской жары)",,"title: Клубничная прохлада. liked: Фантастически уютные номера-домики, внутри без проблем разместились с детьми. Вкусные завтраки, доставляют прямо в номер, отель предлагает бесплатный трансфер до ближайших точек, это удобно, когда нет своего транспорта. То, что надо, если устали от обычной балийской жары)",,0,0,
Andrey,Indonesia,Double Room with Mountain View,2 nights,Couple,01-15-2024 00:00:00,Good,7.0,ru,"Шатл от отеля возит по округе, в любое место бесплатно. Неплохой ресторан на фоне окрестных варунгов (но все очень аскетично). Вкусный какао. Номера уютные, но на одну ночь. Завтрак приносят в номер. Красивая территория. Нет насекомых. Отзывчивый персонал.","Запах в туалете, пахло какой-то химией. В номере нет чайника и холодильника. Мало света в номере. Шумно из-за дороги, домик трясется из-за машин. Отель на развилке между двух дорог. Ночью в номере холодно, нет обогревателя.","title: Good. liked: Шатл от отеля возит по округе, в любое место бесплатно. Неплохой ресторан на фоне окрестных варунгов (но все очень аскетично). Вкусный какао. Номера уютные, но на одну ночь. Завтрак приносят в номер. Красивая территория. Нет насекомых. Отзывчивый персонал. disliked: Запах в туалете, пахло какой-то химией. В номере нет чайника и холодильника. Мало света в номере. Шумно из-за дороги, домик трясется из-за машин. Отель на развилке между двух дорог. Ночью в номере холодно, нет обогревателя.",,1,0,
Clio,Spain,Double Room with Mountain View,1 night,Group,01-03-2024 00:00:00,Muy acogedor,9.0,es,"El personal fue muy majo y muy atento. Las instalaciones y las casetas están muy nuevas y son muy bonitas. La zona es muy tranquila. Está cerca del templo Pura Ulun Danu Beratan Bedugul y no muy lejos de la zona de cascadas de Munduk. Lo escogimos como parada entre Ubud y Lovina y nos gustó mucho poder visitar la zona, mucho menos turística.",,"title: Muy acogedor. liked: El personal fue muy majo y muy atento. Las instalaciones y las casetas están muy nuevas y son muy bonitas. La zona es muy tranquila. Está cerca del templo Pura Ulun Danu Beratan Bedugul y no muy lejos de la zona de cascadas de Munduk. Lo escogimos como parada entre Ubud y Lovina y nos gustó mucho poder visitar la zona, mucho menos turística.",,0,0,
Dariofrey,Germany,Double Room with Mountain View,1 night,Couple,12-28-2023 00:00:00,Very good,8.0,de,"Gute Lage. Große Zimmer,",Bad war schwierig zu heizen,"title: Very good. liked: Gute Lage. Große Zimmer, disliked: Bad war schwierig zu heizen.",,0,0,
Barbara,Germany,Double Room with Mountain View,3 nights,Couple,12-28-2023 00:00:00,Very good,8.0,de,"Wunderschöne, kleine Hütten in einem liebevoll gepflegten Areal. Sehr freundliches Personal.","Die Anlege befindet sich leider in der Kurve einer Schnellstraße, dadurch etwas lauter. Das Restaurant hat den Charme einer Bahnhofshalle.","title: Very good. liked: Wunderschöne, kleine Hütten in einem liebevoll gepflegten Areal. Sehr freundliches Personal. disliked: Die Anlege befindet sich leider in der Kurve einer Schnellstraße, dadurch etwas lauter. Das Restaurant hat den Charme einer Bahnhofshalle.",,0,0,
Hans,Netherlands,Double Room with Mountain View,2 nights,Solo traveller,12-05-2023 00:00:00,Very good,8.0,nl,"prachtige kamer, fijne badkamer met douche én bad, heerlijk balkon met zitje. Ontbijt uitstekend evt op je kamer geserveerd. Shuttle service op afroep👍","Lokatie is wat minder, ligt tussen 2 wegen ingeklemd","title: Very good. liked: prachtige kamer, fijne badkamer met douche én bad, heerlijk balkon met zitje. Ontbijt uitstekend evt op je kamer geserveerd. Shuttle service op afroep👍. disliked: Lokatie is wat minder, ligt tussen 2 wegen ingeklemd.",,0,0,
Dr,Saudi Arabia,Twin Room with Mountain View,1 night,Couple,11-26-2023 00:00:00,Good,7.0,ar,أكواخه جميلة داخل الحديقة وموقعه بقلب بيدوقول,لا يوجد شطاف,title: Good. liked: أكواخه جميلة داخل الحديقة وموقعه بقلب بيدوقول. disliked: لا يوجد شطاف.,,0,0,
Laforge,France,Double Room with Mountain View,3 nights,Group,11-04-2023 00:00:00,Superb,9.0,fr,Le personnel est aux petits soins. Le charme et la propreté de l'hôtel Le restaurant est très convenable.,Le lit qui grince 😁 peut être désagréable à terme. Il vaut mieux disposer d'un véhicule.,title: Superb. liked: Le personnel est aux petits soins. Le charme et la propreté de l'hôtel Le restaurant est très convenable. disliked: Le lit qui grince 😁 peut être désagréable à terme. Il vaut mieux disposer d'un véhicule.,,0,0,
Marina,Germany,Twin Room with Mountain View,2 nights,Group,10-22-2023 00:00:00,Sehr idyllische Anlage mit toller Aussicht,9.0,de,Komfortables Zimmer/Hütte im Grünen und wir hatten vom Balkon aus einen tollen Blick auf die Berge. Außenanlage sehr gepflegt. Personal ist sehr freundlich. Beim Frühstück konnte man aus verschiedenen Kategorien wählen und ankreuzen was man zu welcher Uhrzeit haben möchte.,"Extrem chemischer und unangenehmer Geruch im Badezimmer. Straßenlärm hat man leider gehört. Nur als Hinweis: zu Fuß würde ich aus Sicherheitsgründen nicht empfehlen, die kurvige Straße Richtung Pura Ulun Danu Beratan zu gehen","title: Sehr idyllische Anlage mit toller Aussicht. liked: Komfortables Zimmer/Hütte im Grünen und wir hatten vom Balkon aus einen tollen Blick auf die Berge. Außenanlage sehr gepflegt. Personal ist sehr freundlich. Beim Frühstück konnte man aus verschiedenen Kategorien wählen und ankreuzen was man zu welcher Uhrzeit haben möchte. disliked: Extrem chemischer und unangenehmer Geruch im Badezimmer. Straßenlärm hat man leider gehört. Nur als Hinweis: zu Fuß würde ich aus Sicherheitsgründen nicht empfehlen, die kurvige Straße Richtung Pura Ulun Danu Beratan zu gehen.",,0,0,
Bollojoe,Italy,Twin Room with Mountain View,3 nights,Couple,10-18-2023 00:00:00,Very good,8.0,it,"Tutto, tranne quanto scritto sotto. Anche la colazione sul terrazzino privato della camera è una bella idea. Ci sentiamo di consigliare la struttura, anche se un poco più cara del nostro budget medio.","Rumore del traffico in quanto vicini alla strada. Il nostro materasso /letto cigolava ad ogni minimo movimento, ma era comunque comodo.","title: Very good. liked: Tutto, tranne quanto scritto sotto. Anche la colazione sul terrazzino privato della camera è una bella idea. Ci sentiamo di consigliare la struttura, anche se un poco più cara del nostro budget medio. disliked: Rumore del traffico in quanto vicini alla strada. Il nostro materasso /letto cigolava ad ogni minimo movimento, ma era comunque comodo.",,0,0,
Esther,United States,Double Room with Mountain View,2 nights,Couple,10-08-2023 00:00:00,Lekker knus,8.0,nl,Het was een gezellige knusse hotelkamer! Aardige/behulpzame personeel,Lopen van hier naar Bedugul is niet te doen omdat je langs de snelweg moet lopen. Ze hebben wel een shuttlebus die je brengt. Ook was het soms wat moeilijk om met ze te communiceren in het Engels.,title: Lekker knus. liked: Het was een gezellige knusse hotelkamer! Aardige/behulpzame personeel. disliked: Lopen van hier naar Bedugul is niet te doen omdat je langs de snelweg moet lopen. Ze hebben wel een shuttlebus die je brengt. Ook was het soms wat moeilijk om met ze te communiceren in het Engels.,,0,0,
Luisa,Italy,Double Room with Mountain View,1 night,Couple,10-06-2023 00:00:00,Very good,8.0,it,Personale disponibile. La colazione ci è stata portata in camera e abbiamo potuto gustarla sotto la nostra verandina.,Una maggiore manutenzione e pulizia potrebbero migliorare sicuramente la struttura.,title: Very good. liked: Personale disponibile. La colazione ci è stata portata in camera e abbiamo potuto gustarla sotto la nostra verandina. disliked: Una maggiore manutenzione e pulizia potrebbero migliorare sicuramente la struttura.,,0,0,
Simone,Germany,Twin Room with Mountain View,2 nights,Couple,10-03-2023 00:00:00,Für den Preis OK und wahrscheinlich noch das Beste im Ort,8.0,de,Tolle Anlage mit wunderschön gepflegtem Garten Kostenloser Fahrservice,"Direkt an der Hauptstraße , sehr abgelegen Restaurant im Haus ist nicht besonders","title: Für den Preis OK und wahrscheinlich noch das Beste im Ort. liked: Tolle Anlage mit wunderschön gepflegtem Garten Kostenloser Fahrservice. disliked: Direkt an der Hauptstraße , sehr abgelegen Restaurant im Haus ist nicht besonders.",,0,0,
Lara,Germany,Double Room with Mountain View,2 nights,Couple,10-01-2023 00:00:00,für ein bis zwei Tage ok,7.0,de,"Nettes, hilfreiches Personal, ansich eine schön angelegte Anlage, leider etwas in die Jahre gekommen, Frühstück auf der eigenen Veranda. Gute Lage um alle Sehenswürdigkeit der Region schnell zu erreichen. Vermittlung eines Mietrollers.","Lage grenzwertig in der Kurve der grössten Hauptstrasse der Nord-Süd Verbindung durch Bali, sehr lauter Verkehrslärm (aufhalten will man sich dort nicht länger, aber guter Ausgangsort für Ausflüge in den Berge ). Etwas abgewohnt, in die Jahre gekommen, kein Kühlschrank. Tassen für Kaffee nicht ganz sauber, Shampoofläschchen im Bad alle halb leer. Essen im Restaurant teuer und mässig lecker, allerdings merkwürdige Atmosphäre dort, kaum Gäste, alt und nicht perfekt sauber, Frühstück war ok. Teure Getränke.","title: für ein bis zwei Tage ok. liked: Nettes, hilfreiches Personal, ansich eine schön angelegte Anlage, leider etwas in die Jahre gekommen, Frühstück auf der eigenen Veranda. Gute Lage um alle Sehenswürdigkeit der Region schnell zu erreichen. Vermittlung eines Mietrollers. disliked: Lage grenzwertig in der Kurve der grössten Hauptstrasse der Nord-Süd Verbindung durch Bali, sehr lauter Verkehrslärm (aufhalten will man sich dort nicht länger, aber guter Ausgangsort für Ausflüge in den Berge ). Etwas abgewohnt, in die Jahre gekommen, kein Kühlschrank. Tassen für Kaffee nicht ganz sauber, Shampoofläschchen im Bad alle halb leer. Essen im Restaurant teuer und mässig lecker, allerdings merkwürdige Atmosphäre dort, kaum Gäste, alt und nicht perfekt sauber, Frühstück war ok. Teure Getränke.",,0,0,
Ulrike,Netherlands,Double Room with Mountain View,1 night,Couple,09-18-2023 00:00:00,Mooi bergdorp hotel op lawaaierig punt,7.0,nl,"Mooie omgeving, heel aardig personeel",Op heel druk punt: 2 wegen kruisen elkaar net bij het hotel. Ondanks dubbel glas toch veel lawaai van motorfietsen en vrachtwagens die optrekken,"title: Mooi bergdorp hotel op lawaaierig punt. liked: Mooie omgeving, heel aardig personeel. disliked: Op heel druk punt: 2 wegen kruisen elkaar net bij het hotel. Ondanks dubbel glas toch veel lawaai van motorfietsen en vrachtwagens die optrekken.",,1,0,
